,ocean_price
149,0.25633116840975884
150,0.20979068095943015
151,0.06687752985093069
152,0.8370746700986965
153,0.272895061318855
154,0.8342244164369692
155,0.33366101214203986
156,0.32010739550211925
157,0.0731815929167911
158,0.9471790389503614
159,0.5930532204340645
160,2.7721924992240132
161,0.12286388030207411
162,0.5999613995684834
163,1.21838198405084
164,0.10166324649026129
165,0.07469663689077206
166,0.7355635140657137
167,0.4890199204977839
168,0.39395660580873865
169,0.3429169803085335
170,0.06343661307271435
171,1.1119311136902188
172,0.46207797945773793
173,0.042942568534798525
174,0.5921356297844862
175,0.849764692894506
176,0.22325043214226548
177,0.7907350931325122
178,1.218199780660003
179,0.3021004895387938
180,0.2876750984530318
181,0.3257406203509017
182,1.4325000029171626
183,0.24038860206546858
184,0.09226296556786867
185,0.9922323184333667
186,1.0385067624751008
187,0.1755455146112185
188,0.1878777913287892
189,0.10570205183825969
190,0.08683779741505875
191,0.7237550719046182
192,0.5427840848243272
193,1.543296057596132
194,0.8421246140268931
195,0.22269400143968546
196,0.025984987673849533
197,0.39237524012395286
198,0.11084104502125089
199,0.48887470535619504
200,0.8134099944732779
201,1.1832484350406043
202,0.12585072606130746
203,0.34126697607968504
204,0.251497260179335
205,0.9404123264506786
206,0.14926407063148936
207,0.4788019377312919
208,0.10704479035300461
209,0.09248237029973477
210,0.3197525722508163
211,0.9430904468056505
212,0.522368898645535
213,0.277412403423225
214,0.4594303218724825
215,0.06555808788163692
216,0.4694046151621032
217,0.7532665134414428
218,0.6990981133722212
219,1.4529826357737397
220,0.8957307054689256
221,0.4230985903243831
222,0.1604401002418027
223,0.2318090895931738
224,1.1864452376393084
225,0.8445676957674393
226,0.5150112117656154
227,1.2357333417956826
228,0.1537142703296189
229,0.3750275466273061
230,0.34814894446633876
231,0.16279773580099027
232,0.6083576339921662
233,0.15470014359265433
234,0.2169393038703269
235,0.08648221143125803
236,0.1438791308391253
237,0.5072304760550375
238,0.32430109628456305
239,0.14674005787126754
240,0.29013482899967574
241,0.7665123493480651
242,0.290285389428282
243,0.5189268429155657
244,0.23439341329945612
245,0.2987235576024298
246,0.6036243856496141
247,0.6899113381524314
248,0.1515310659122196
249,0.612426621865803
250,0.09837482724117667
251,0.6313140031374537
252,0.9446995628251672
253,0.353939876366336
254,1.5047171329458366
255,0.1527211741883805
256,0.38054091479379915
257,0.6178783362698806
258,0.1778546281049423
259,0.199927348160536
260,0.22285855968997667
261,0.5056305971891616
262,0.2076294816359899
263,0.08432038976240949
264,0.46103088477438153
265,0.79581854888142
266,1.0251338550694014
267,0.16257864866248473
268,0.453792377596602
269,0.2757194873912725
270,0.10395439197295125
271,0.2211385221675472
272,0.23057561230683457
273,0.1621808754315537
274,1.0136578783781132
275,0.8050734063673981
276,1.002337058124098
277,0.8424194281385287
278,0.30575126295761784
279,0.3106340695928695
280,0.2739996169159517
281,0.0502418889481567
282,0.614437488548151
283,0.987746406336804
284,2.1227815613464225
285,0.6930987630133654
286,0.2927049337765353
287,0.2867717313807211
288,0.721494142461393
289,0.5569792869140571
290,0.08902584668746097
291,1.3617671034448486
292,0.7609655483116978
293,0.10946841247374087
294,0.5202343419959369
295,0.2996426509089373
296,0.953118555233381
297,1.3886193870969512
298,0.5903800977396382
299,0.9483376975022351
300,0.3308651703906786
301,0.31445994751218587
302,0.3914466137136303
303,0.2909622212682909
304,1.4859768465469356
305,0.8306683337487083
306,1.3637587120627574
307,0.17733374798034773
308,0.4246002024038044
309,0.13197166124243428
310,0.5226008235941949
311,0.369893546398409
312,2.560865026242141
313,0.30648393995478995
314,0.2790233997577248
315,0.1800789262799957
316,0.6241806812460434
317,0.8120529660673654
318,0.35220672328595204
319,0.4223165523547848
320,0.01018214474470203
321,1.5108301925429695
322,0.4327527527939214
323,0.5540957494782583
324,0.9828227837621518
325,0.3222454557139179
326,1.189018234339879
327,0.17485426563816853
328,0.5937294350975519
329,0.22123866071073123
330,0.31701554972731966
331,0.10949129046865894
332,0.12627446380907392
333,0.2950580354110613
334,0.293095887273541
335,0.5943121236611631
336,0.40397433243238207
337,0.07159399119031531
338,0.37664545086406886
339,0.8480557630671809
340,0.11453537071585014
341,0.21645966464281657
342,0.11360582311944419
343,0.1849947252537764
344,0.17142385818329053
345,0.0555281106470799
346,0.4029693352939204
347,0.9553682218170321
348,0.5337565401224009
349,0.2034814315016787
350,0.17698510203555967
351,0.5840521559790246
352,0.2584363577222976
353,0.5869633785915734
354,0.5344068109587512
355,0.3184173481999412
356,0.04468699674412695
357,0.25542164648990157
358,0.21629500714581612
359,0.37440967196716946
360,0.4080167584595859
361,1.43652932959904
362,0.8036975353187513
363,0.746153791161385
364,0.5400036114597989
365,0.08553309147136286
366,0.20485176739400962
367,0.2741479901021385
368,0.17281165571077634
369,0.17164063707703497
370,0.25062580314945976
371,0.08296312716830571
372,0.315524843666261
373,0.22581299768084712
374,0.15158469692100907
375,0.26194296456331534
376,0.4155523006998906
377,0.2661565773383923
378,0.10223556849812596
379,0.22467827643702884
380,0.29429371232379953
381,0.1825332686155794
382,0.3464476797012072
383,0.04531093783571979
384,0.19725785653607336
385,0.055586560907205096
386,0.32915354630864185
387,0.5035581039433581
388,0.45180459293481534
389,0.3505130350182304
390,0.6972048555669569
391,0.5463583465582685
392,0.1044639154673248
393,0.4943342396821974
394,0.5191650634954861
395,0.9419320763517697
396,0.16565784596819308
397,0.4507111726702658
398,0.10868007841378746
399,0.8716806838203813
400,0.16903393358083119
401,0.14325771029062875
402,0.035172714944939384
403,0.6803571042576346
404,0.372952190352669
405,0.6981718083670724
406,0.2523710040334288
407,0.5072537322027647
408,0.6095891383645817
409,0.300426138857306
410,1.2547336458574034
411,0.2329416075339059
412,0.2192104085657472
413,0.547397756244073
414,0.5012004825598102
415,0.6896555437320872
416,0.02473852441458175
417,0.20263456041301245
418,0.3068364652468376
419,0.01356385805839911
420,0.7529636473679243
421,0.8733820121043147
422,0.40228521734213757
423,0.395869315272261
424,0.1742611539062282
425,0.869693190895141
426,1.3034441502867555
427,0.4348148988967628
428,0.2113218700954362
429,0.2848762851459147
430,0.5182796534126975
431,0.20285482138758545
432,0.4351768260328497
433,0.20004880769851763
434,0.047596806296417195
435,0.2579012095379929
436,0.1351978191263561
437,0.22041137937857805
438,0.695843761726819
439,0.7671492584082478
440,0.04686939338576708
441,0.9971804683873752
442,1.6619121447892784
443,0.9937172284357121
444,0.36643617883953356
445,0.6205115709098507
446,0.1987143715036238
447,0.08312418376639762
448,0.9250492245077969
449,1.3385217502785138
450,0.055286630335729045
451,0.3501690458260369
452,0.3285263673567711
453,0.5043907327572964
454,0.6509760619783571
455,0.07454431409858235
456,0.002629495112408501
457,0.10686097797655306
458,0.26342382287469335
459,0.1734607397131187
460,0.355225979196869
461,0.35241696092181013
462,0.9280039415994437
463,0.3138224036757173
464,0.519041473216119
465,0.6012600372751377
466,0.15682396507062027
467,0.5016118069977377
468,0.28776960224696907
469,0.5589536681358466
470,0.4155777369239261
471,0.09176279415329872
472,0.35722893292426233
473,0.33951925976484226
474,0.2496510581777557
475,0.3540879204817958
476,0.4870460818284736
477,0.598438769240595
478,0.6724476295774324
479,0.18525906813440216
480,0.6363938796915017
481,0.006914048953673159
482,0.12142857429095766
483,0.4940958793416034
484,0.0543748092753928
485,0.2524265850097373
486,0.42147719174152787
487,1.5328927423824974
488,0.36124616011635224
489,0.08119447902854758
490,0.5530213024240294
491,0.6377089196831796
492,1.4929034995298274
493,0.09015283889658238
494,0.2986026215778999
495,0.32096488228147685
496,0.13543890220502516
497,0.39471864951791297
498,0.5341413684213793
499,0.09367578601595634
500,0.5130989822119825
501,0.015439235604257561
502,1.954434812421971
503,0.13787591794085163
504,0.3986598300021037
505,0.2309560005616943
506,0.30029423228992735
507,0.15916337485083454
508,0.04015601161599225
509,1.0272072165039703
510,0.4746844935305071
511,0.49539881327794993
512,0.9173410510038483
513,0.3535616413503201
514,1.5184748226617526
515,0.6619351899716803
516,0.3012537939221819
517,0.37264333413544787
518,0.3570802125696135
519,0.29023333307999993
520,0.6322833463895727
521,0.9424802245828425
522,0.6057808982543722
523,0.4242491579541617
524,0.31608196755670664
525,0.06622306605128082
526,0.6233636272029321
527,0.0291452969773846
528,1.772401084346387
529,0.26892499993779895
530,1.1817667096799065
531,0.1714861948291934
532,0.2029786970443583
533,0.48939464663737275
534,0.0959366857988918
535,0.38782011586472703
536,0.3938765098966526
537,0.45750568408166103
538,0.6977824335034349
539,0.06706823657606598
540,2.2105555194227593
541,1.6039852277219429
542,0.26999899256645105
543,0.14833155421081906
544,0.44583143464440694
545,0.46400626015838764
546,1.0852724547027994
547,0.3188735804020453
548,0.26206142533818905
549,1.5364993813721723
550,0.18638964895197863
551,1.8849921656901067
552,0.07689259519740617
553,0.3315849879314753
554,0.016887879821636066
555,0.48493410957080463
556,0.19901353248283704
557,1.511457250894258
558,0.5573020573601875
559,0.17874599012160497
560,0.5644100240013517
561,0.22525975147143565
562,1.1102736251778345
563,1.074765115474365
564,0.4628939523598445
565,0.08936325431026773
566,0.9309406904545833
567,0.6090905799067746
568,0.3425023025924762
569,0.48142789533916913
570,0.038788098528573844
571,0.9161945413291703
572,0.057595986909132466
573,0.19524309572142665
574,0.2384734836962171
575,0.3194823209623116
576,0.2599680736065854
577,0.24115839129279987
578,0.29363918403436234
579,0.13742288746614983
580,0.2649582251620575
581,0.03905926848608935
582,0.44087081890678304
583,0.4928992859057641
584,0.679917386616044
585,0.6724760101435557
586,0.8334576308007066
587,0.47683435379097794
588,0.7219512848200554
589,0.24722720813922586
590,0.22283919294316354
591,0.639598544929351
592,0.9162384916695313
593,0.2867605088983206
594,0.2500899101221759
595,0.32879489113005067
596,0.22723644660792988
597,0.053483064840812965
598,0.698260907665723
599,0.2654398981708989
600,0.7956972943366007
601,0.303028362777911
602,0.1377853109097657
603,0.26078525167313726
604,0.09846198474610139
605,0.16030583315153826
606,0.07800510809426585
607,0.11052520813552939
608,0.14624811464699344
609,0.09834042673357557
610,0.27485978905773395
611,0.3076273470582173
612,1.2332872669799047
613,1.9213849421805986
614,0.16038321702702113
615,1.0689750632861768
616,0.03605665430515447
617,0.8096697089558562
618,1.2045705933994004
619,0.35690194201625813
620,0.5151395750318732
621,1.100456129170716
622,0.23890693309195363
623,0.5395115171300169
624,0.09788411513802125
625,0.02811396148901853
626,0.5543744755796662
627,0.07947237079004597
628,0.36892347409120674
629,0.12807427390988105
630,1.2073258125476931
631,1.1827468476204472
632,0.34512949770042367
633,0.7456495221725548
634,1.636122927011988
635,0.5839316201073647
636,0.20330462473017305
637,0.3896994167708647
638,0.1865631877857479
639,0.7066544048932856
640,0.40598362830821744
641,0.4778632548461471
642,0.3070031456922127
643,0.02400556086798462
644,0.13088331434361858
645,0.10837979534016468
646,0.4034945707093447
647,0.21047038878150562
648,0.3113796564793491
649,0.7027718896699463
650,0.5068688222256859
651,1.657472710972485
652,0.6338780146447032
653,0.2414336719329519
654,0.3901490710214697
655,0.09703162513704595
656,0.013252926525137558
657,1.1890923178414077
658,0.680067769053271
659,0.3800386508138797
660,0.2487929559994242
661,0.2928270090278743
662,0.8879881500280692
663,0.10767507172050214
664,0.21373257536628154
665,0.29535548036163833
666,0.2757417016688132
667,0.22464484152681363
668,0.2224030711263166
669,0.26156988872067366
670,0.8512696809980614
671,0.3512354998227376
672,0.41968601770088504
673,0.1826992793980459
674,0.14171035951495156
675,0.24884821898737924
676,0.14472854171959665
677,0.18575103392926962
678,0.2510163527046146
679,0.04964106080347355
680,0.29112809492735114
681,0.18404407424042157
682,0.19235932334969633
683,0.08872313884001987
684,0.11279239270408305
685,0.5567781693688041
686,0.4965671255822271
687,0.836545815558519
688,0.10349372877503789
689,0.03601512625219269
690,0.9143592467909947
691,0.26262518427910647
692,0.5173947004308923
693,0.2775862399071185
694,1.7496835802696484
695,0.3223841231309541
696,0.2450064761455584
697,0.1357688055647337
698,0.3982178688139822
699,0.2591750417034922
700,0.18106539549973905
701,1.3177381229862382
702,0.776792365468042
703,0.12274802563438206
704,0.2691019773194464
705,0.008945005758048621
706,0.38401356531626196
707,0.22455303037098986
708,0.745576576113295
709,1.4686948926371473
710,0.4211542376577895
711,0.11229480281021667
712,0.22974615677615134
713,0.41955273037900487
714,0.22776495227368648
715,0.2061792393061472
716,0.35779360625102735
717,0.3420883864169107
718,0.24729844912889587
719,0.1393481024675701
720,0.33321820193463136
721,0.12039114100623424
722,0.5440660213804691
723,0.09035314595516135
724,0.25314683560683626
725,1.0479942883568154
726,0.3143814336998857
727,0.01548513997473346
728,0.5776274398154216
729,0.3493754296467305
730,0.08241163659744642
731,0.14387884370826654
732,0.42563468360083373
733,0.05226356713509283
734,0.3423192480374765
735,0.38095881522217845
736,0.11033563716202796
737,0.6829340309384229
738,0.4002072989026474
739,0.7197809606161768
740,1.049809244069863
741,0.06056465921070392
742,1.0314663356789575
743,1.1273165711298905
744,0.08822852238161567
745,1.025849933088296
746,0.5010989991023619
747,0.08481318090365642
748,0.860061718164906
749,0.421256092872392
750,0.22340645891527988
751,0.8104803021067682
752,0.06991360922123871
753,0.4902698358051391
754,0.6344670789457469
755,0.44464309082316505
756,0.5528690116377348
757,0.286477964366141
758,0.24134160338436578
759,0.43906530977910263
760,0.5631565028507108
761,0.11554183050068645
762,0.43546037400743787
763,0.19948508761505104
764,1.5321995749223727
765,0.35622638090939684
766,1.0786312924635542
767,0.39009513363223125
768,0.27793339939979483
769,0.5367946532006143
770,0.6974379336499626
771,0.24330189574031394
772,0.9396425647254227
773,1.1930202729108603
774,0.15426224858206516
775,0.7502963856869257
776,0.9449573631615312
777,0.05132066590107217
778,0.9082704754648153
779,0.1937454820904319
780,0.6890467975985904
781,0.38179407664935544
782,0.1913263994171741
783,0.6876541842168105
784,0.055590428064929906
785,0.31304687666854
786,0.6333461781807594
787,0.23024861251701098
788,1.0790458891587342
789,1.0905709954777028
790,0.1133786959052848
791,0.316026246966303
792,1.08207235410457
793,0.9617275386565409
794,0.8278883267540422
795,0.5800110585768278
796,0.6647864960710121
797,1.208095111719277
798,0.39304846324139747
799,0.4205355558378059
800,0.030603006742574244
801,0.1666478767011766
802,1.119156313378955
803,0.2609193347876886
804,0.6418496470421925
805,0.4817287563370895
806,0.34235830167984516
807,1.1406470066594714
808,0.49975326105457957
809,0.4164735569383788
810,0.2507806301179227
811,0.31419881797493115
812,0.36650861129755075
813,0.2218727301180634
814,0.5262916651333264
815,0.6261525294228106
816,0.6189292091156123
817,0.6401883222977518
818,0.02467440067308622
819,0.9413008351845206
820,0.5432564767214005
821,0.4305560712009408
822,0.5586428398940821
823,0.7092621118451202
824,0.5165624595991956
825,0.3479986635008231
826,1.6426507578838403
827,0.14825675619909892
828,0.26042622666704196
829,0.33076293593602246
830,0.34303090370898204
831,0.2622273901837355
832,0.2651683793627545
833,0.0942927292122181
834,0.2535407578590716
835,0.5544194146988343
836,0.4563936027579026
837,0.49392383829200903
838,0.2138593640531035
839,1.7169576891647576
840,0.5580633895209295
841,0.5061726908119908
842,0.7775306208999211
843,0.6603214217778964
844,0.582047025715703
845,0.8532513793972243
846,1.0733039254639318
847,0.061785514932247924
848,0.11081796105868343
849,0.6539511084676407
850,0.39839803102049165
851,0.3257340671566543
852,0.5825058379833498
853,0.564087518783375
854,0.5496508492243775
855,0.5859967399373491
856,0.15175343105668593
857,0.36886345691894296
858,0.028015191097937334
859,0.21564087627004608
860,1.1213486097192265
861,0.04862310931792079
862,0.18823685701086945
863,0.08790183829408611
864,0.10015029579860611
865,0.1367933514203487
866,0.09540569899229225
867,0.25604898068304116
868,0.30115603117931533
869,1.2222547634194754
870,0.24700850373485422
871,0.08701307592001377
872,0.09524413827330233
873,0.21607752100805622
874,0.0415038707238229
875,0.15995343372951495
876,0.22885883612854263
877,0.1298255593857156
878,0.18492227311345438
879,0.013849703494167243
880,0.06927137731984796
881,0.5005315735097694
882,0.11413225847652285
883,0.5061707658065964
884,0.1893015375627738
885,0.25706856959781554
886,0.25633462381441796
887,0.01435037231998697
888,0.36015927182401153
889,0.13007521467399583
890,0.11403684772431277
891,1.6719197302906275
892,0.5724562518845456
893,0.43583194487498544
894,0.6700928398848406
895,0.39977262087349286
896,0.2619587624816636
897,0.35505476541845776
898,0.744303221870348
899,0.062254544322660574
900,0.13789208388898974
901,0.16515007030928613
902,0.2055652775053069
903,0.46224592727023434
904,0.40411259959929446
905,0.2069682566297766
906,0.6166827436360006
907,0.08039086284739037
908,0.5986636307886098
909,0.4005732975783362
910,0.5282456460403767
911,2.402547608135755
912,0.17135460170667563
913,0.1852607328672168
914,0.3576512784030521
915,0.5885995458684842
916,0.12079004481082659
917,0.1501448302527899
918,0.7531073660557048
919,0.059518848512531655
920,0.7039696083444413
921,0.36205224917933826
922,0.08429181370494798
923,0.29705416226986
924,1.1779151835134858
925,0.6856578641889104
926,0.40569893673909563
927,0.1989020405311252
928,0.2633722404814209
929,0.7520293028546755
930,0.7742821845387491
931,0.51441515177355
932,0.4072738840961432
933,0.22069467770583015
934,0.15118317994589606
935,0.6285642679904871
936,0.1539002824913699
937,0.72949639153215
938,0.8764713289951322
939,0.6976807457565405
940,0.027901854747035482
941,0.004413408629722363
942,1.3010022985551248
943,0.009402014894739224
944,0.028617298037671546
945,0.05132384062586452
946,0.7461580522003862
947,0.003483348229290072
948,0.4459726610352734
949,0.09922907157056178
950,0.910167870821697
951,0.43755874845284465
952,0.24258643809907965
953,0.6630066979705677
954,0.18678025050686037
955,0.5131809953302495
956,0.06445585137524082
957,2.069342764027586
958,0.6245258227490273
959,0.28800438637674003
960,0.06336398979462551
961,0.17317415599288394
962,0.5240399718019831
963,0.590507311685368
964,0.47425271930946344
965,0.8081966353648145
966,0.11380857178718246
967,1.5969499730822074
968,0.2923752055671458
969,0.6188238509371473
970,0.17980625840845565
971,0.09878257995405122
972,0.3657857848062039
973,0.038266332970797255
974,0.21810157065007563
975,0.6558948557393447
976,0.4847836956225265
977,1.3866712819221214
978,0.18411390398569508
979,0.32033581882052936
980,0.37872215809183823
981,0.21263308665118738
982,0.7505219789472822
983,0.02465765658158323
984,0.8210677980663116
985,1.032049934605763
986,0.24232268927029058
987,0.3900980550200223
988,0.7993532226034499
989,0.43698699279575876
990,0.3698939269176353
991,0.27596011431462986
992,0.5399118413159664
993,0.5454631103973171
994,0.3894876295787066
995,0.2269758070950394
996,1.3589426381969396
997,0.6848824596849166
998,0.21663652546457765
999,0.11969493255290055
1000,0.2810852216394575
1001,0.812611261594255
1002,1.713038182027556
1003,0.06884311168535372
1004,0.8757604235235557
1005,0.2734465701896633
1006,0.5700146671439247
1007,0.3749103111852679
1008,0.299422716964845
1009,0.25723709391592
1010,0.7533790770760778
1011,0.17410211936629716
1012,0.46047129487800575
1013,1.0928001665162126
1014,0.9348804528805781
1015,0.011759213789329488
1016,0.9365167790866685
1017,0.3119382019556799
1018,0.15378090800688415
1019,0.2574603400252927
1020,0.29188319016169484
1021,0.6384625815192447
1022,0.8315212592754578
1023,0.7504460544322128
1024,0.2547134666351268
1025,0.557147001351178
1026,0.8960712232777455
1027,0.3373592435014293
1028,0.3621748681199898
1029,1.4254182832020548
1030,0.7469260950242529
1031,0.34562630870620537
1032,1.2640993743101105
1033,0.8392425112571978
1034,0.6029062340336475
1035,0.601131631256156
1036,0.39281440623562086
1037,1.0686100537628356
1038,0.48259058829049817
1039,0.17066504392497509
1040,0.22111798685317896
1041,0.5499564879748133
1042,0.4698290055723084
1043,0.34485879947595494
1044,0.5045039505995987
1045,0.7610841400882693
1046,0.10191011433051005
1047,0.4332025186181757
1048,0.09843275470848024
1049,0.19429724797044035
1050,0.23128952861707067
1051,0.10467558709559871
1052,0.2294438819970237
1053,0.30023829559495646
1054,0.2657842046721946
1055,0.8869221688204386
1056,2.7218299900505603
1057,0.6765388184574129
1058,0.06498690796663552
1059,0.05805416457723323
1060,0.1865172115263618
1061,0.6179294399150927
1062,0.5638417058021655
1063,1.2254694900132626
1064,0.11133132345255424
1065,0.7853619035361392
1066,0.5393645821377359
1067,0.07792218187549656
1068,0.3088688734543738
1069,0.25803840091191454
1070,0.2193534476502127
1071,0.04285261873688859
1072,0.3404852408569835
1073,0.22525927180751995
1074,0.4650379022114224
1075,0.36857168776393534
1076,0.6783845191371158
1077,0.14013922088591463
1078,0.28041780050134013
1079,0.03246442949250732
1080,0.16733329723835208
1081,0.22751652985740936
1082,0.1674072653523399
1083,0.23505629669849593
1084,1.1360413887747731
1085,0.197185739139158
1086,0.5777405211109415
1087,0.48946922630667816
1088,0.14539516369991973
1089,0.20091009620808883
1090,2.0585166800486254
1091,0.13851855987967887
1092,0.6946771953529248
1093,0.8764103850931915
1094,0.5737488151266094
1095,0.45598887093678575
1096,1.0787539423270964
1097,1.5318551482146845
1098,0.5956296091847533
1099,0.5833412006942141
1100,0.5094793766110592
1101,0.5247541068507544
1102,1.004504962597402
1103,0.02368760166042945
1104,0.8482680192119935
1105,0.1144542531788355
1106,0.42820906302308814
1107,2.2119552612425046
1108,0.15431405643741056
1109,0.3110715464331921
1110,1.8418035082150792
1111,0.2857846564702128
1112,0.5016484502802784
1113,0.0963874094331029
1114,0.2739151403801035
1115,0.18069124291774893
1116,0.470924126573682
1117,0.5824194239182482
1118,0.18340054883782037
1119,0.34576921247519415
1120,0.41429465280591116
1121,0.5813981748333825
1122,0.5113336040699891
1123,0.5509677558309642
1124,0.2876850224727834
1125,0.20455025346129782
1126,0.1926132165894909
1127,0.3226789951607206
1128,0.02488920292902992
1129,0.12833916472556217
1130,0.24264605936986777
1131,0.026815230122102435
1132,0.4730753071791562
1133,0.7751136313911319
1134,1.2727586421619268
1135,0.04210439402370393
1136,0.18562689278125297
1137,0.8831642991439328
1138,0.13755356119997858
1139,0.24971693121225005
1140,0.3039725160723244
1141,0.08732935269893244
1142,0.17565184592131816
1143,0.782981617236649
1144,0.015871804646205946
1145,0.6098524316419619
1146,0.08841033331564531
1147,0.5305387098868329
1148,0.3931719598525887
1149,0.13274208138565657
1150,0.8833236436810251
1151,0.11777241321361619
1152,0.30027447113105793
1153,0.26981592555351247
1154,0.3675698072705916
1155,0.01016804838037401
1156,0.46602991674239724
1157,0.10030512635417962
1158,0.10075406153597648
1159,0.08770916411548664
1160,0.4749007546962687
1161,0.20952040788492665
1162,0.4221595388247273
1163,0.1283629934645557
1164,0.8494075953091319
1165,0.5220495310059771
1166,0.6403364730225634
1167,0.17705218868237985
1168,0.38976208754280284
1169,0.5457127730751137
1170,0.5487293994232361
1171,0.33855050246117036
1172,1.3521031102773604
1173,0.471099127077327
1174,0.23504821292059222
1175,0.27256871255399884
1176,0.2385768217060064
1177,0.0460138367873491
1178,0.7849133109281728
1179,1.3938474289644547
1180,0.08985596612393226
1181,0.2476885008856454
1182,0.13658536521460843
1183,0.03940255770737829
1184,0.5351949800585032
1185,0.4832137243044531
1186,0.17461432241836164
1187,0.47985072405077156
1188,0.32524542465865947
1189,1.4656173500974283
1190,0.04363584520456805
1191,0.1192782413631349
1192,0.4139253405109948
1193,0.4788204820532152
1194,0.4146813816919523
1195,0.279694715161268
1196,0.6202906088071205
1197,0.9036616109617519
1198,0.5490668047598994
1199,0.29228469320351985
1200,1.4968257605492523
1201,0.1265611412183283
1202,0.6187041923365703
1203,0.8710397744212061
1204,0.703923445378099
1205,0.8478673432122263
1206,0.3177374548561838
1207,0.016188091993110113
1208,0.4678161944096868
1209,0.8062555203274241
1210,0.241542012729319
1211,0.6101737882039683
1212,0.7542595533955684
1213,0.12564068109761883
1214,0.21482118056525612
1215,0.08807590077148696
1216,0.2133008708628025
1217,0.5926519543752063
1218,0.2913289243507415
1219,0.847563293713418
1220,0.02471185891543206
1221,1.1705923081906775
1222,0.3012478466936894
1223,0.10469175820990424
1224,1.5902840530679363
1225,0.5092286122366652
1226,0.13750932223670645
1227,1.0442301133388767
1228,0.3230952467519989
1229,0.07048761093999682
1230,0.32804000186294335
1231,0.42569398263066943
1232,0.6170202617743554
1233,0.5900402387660543
1234,0.8640066956285601
1235,1.073732643876145
1236,0.30292087143685487
1237,0.1313015810082591
1238,0.22148230187523196
1239,0.18984068041650226
1240,0.4990753745991235
1241,0.9900589635830395
1242,0.1593261160361759
1243,0.13650056714201822
1244,0.021409027640538692
1245,0.8178408714556875
1246,0.2434437846806832
1247,0.38321938935944383
1248,0.06251466371545851
1249,0.3958272921612954
1250,0.08462873218621977
1251,0.8960042423122102
1252,0.45671404113398917
1253,1.5204598764018815
1254,0.1490299230183282
1255,0.2830387168921887
1256,0.16786175784597002
